"plot_id","range","column","plot_name","rep","block","phenotype_id","trait_id","phenotype_value","phenotype_date","phenotype_person","notes","meta_data","meta_type","sampling_datetime","sampling_time","sampling_date"
"18ASH30370",16,6,"TAM-200",2,16,1813347,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:59","2018-06-26"
"18ASH30371",16,7,"JAGALENE",2,16,1813348,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:58","2018-06-26"
"18ASH30372",16,8,"BOND-CL",2,16,1813349,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:57","2018-06-26"
"18ASH30373",16,9,"CAMELOT",2,16,1813350,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:57","2018-06-26"
"18ASH30374",16,10,"SANDY",2,16,1813351,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:56","2018-06-26"
"18ASH30375",16,11,"Everest",2,16,1813352,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:55","2018-06-26"
"18ASH30376",16,12,"TX06A001386",2,16,1813353,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:54","2018-06-26"
"18ASH30377",16,13,"CULVER",2,16,1813354,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:53","2018-06-26"
"18ASH30378",16,14,"TAM-303",2,16,1813355,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:52","2018-06-26"
"18ASH30379",16,15,"OK1068009",2,16,1813356,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:51","2018-06-26"
"18ASH30380",16,16,"GAGE",2,16,1813357,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:50","2018-06-26"
"18ASH30381",16,17,"HAWKEN",2,16,1813358,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:50","2018-06-26"
"18ASH30382",16,18,"TX01M5009-28",2,16,1813359,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:49","2018-06-26"
"18ASH30383",16,19,"YUMA",2,16,1813360,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:48","2018-06-26"
"18ASH30384",16,20,"MTS0531",2,16,1813361,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:46","2018-06-26"
"18ASH30385",16,21,"RITA",2,16,1813362,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:45","2018-06-26"
"18ASH30386",16,22,"TX99U8618",2,16,1813363,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:44","2018-06-26"
"18ASH30387",16,23,"OK04111",2,16,1813364,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:43","2018-06-26"
"18ASH30388",16,24,"NI06736",2,16,1813365,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:43","2018-06-26"
"18ASH30389",16,25,"IBA",2,16,1813366,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:42","2018-06-26"
"18ASH30390",16,26,"HV9W06-504",2,16,1813367,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:02:00","16:02:33","2018-06-26"
"18ASH30391",17,1,"TX01A5936",2,17,1813368,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:08","2018-06-26"
"18ASH30392",17,2,"Everest",2,17,1813369,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:09","2018-06-26"
"18ASH30393",17,3,"GREER",2,17,1813370,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:10","2018-06-26"
"18ASH30394",17,4,"ROSEBUD",2,17,1813371,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:10","2018-06-26"
"18ASH30395",17,5,"OK05204",2,17,1813372,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:11","2018-06-26"
"18ASH30396",17,6,"NUHORIZON",2,17,1813373,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:11","2018-06-26"
"18ASH30397",17,7,"KIRWIN",2,17,1813374,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:12","2018-06-26"
"18ASH30398",17,8,"SIOUXLAND",2,17,1813375,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:13","2018-06-26"
"18ASH30399",17,9,"OK05108",2,17,1813376,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:13","2018-06-26"
"18ASH30400",17,10,"OK05212",2,17,1813377,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:14","2018-06-26"
"18ASH30401",17,11,"OK05711W",2,17,1813378,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:15","2018-06-26"
"18ASH30402",17,12,"ANTON",2,17,1813379,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:15","2018-06-26"
"18ASH30403",17,13,"SY-GOLD",2,17,1813380,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:16","2018-06-26"
"18ASH30404",17,14,"SD01058",2,17,1813381,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:17","2018-06-26"
"18ASH30405",17,15,"HV9W03-1596R",2,17,1813382,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:17","2018-06-26"
"18ASH30406",17,16,"WICHITA",2,17,1813383,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:18","2018-06-26"
"18ASH30407",17,17,"OK1068002",2,17,1813384,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:20","2018-06-26"
"18ASH30408",17,18,"Everest",2,17,1813385,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:22","2018-06-26"
"18ASH30409",17,19,"TRISON",2,17,1813386,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:23","2018-06-26"
"18ASH30410",17,20,"2174-05",2,17,1813387,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:24","2018-06-26"
"18ASH30411",17,21,"JAGGER",2,17,1813388,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:25","2018-06-26"
"18ASH30412",17,22,"PIONEER-25R40",2,17,1813389,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:25","2018-06-26"
"18ASH30413",17,23,"CO07W245",2,17,1813390,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:26","2018-06-26"
"18ASH30414",17,24,"PLATTE",2,17,1813391,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:27","2018-06-26"
"18ASH30415",17,25,"LANCER",2,17,1813392,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:28","2018-06-26"
"18ASH30416",17,26,"DENALI",2,17,1813393,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:28","2018-06-26"
"18ASH30417",18,1,"PRAIRIE-RED",2,18,1813394,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:48","2018-06-26"
"18ASH30418",18,2,"WARRIOR",2,18,1813395,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:48","2018-06-26"
"18ASH30419",18,3,"TX04A001246",2,18,1813396,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:47","2018-06-26"
"18ASH30420",18,4,"DODGE",2,18,1813397,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:46","2018-06-26"
"18ASH30421",18,5,"Everest",2,18,1813398,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:46","2018-06-26"
"18ASH30422",18,6,"NEOSHO",2,18,1813399,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:45","2018-06-26"
"18ASH30423",18,7,"POSTROCK",2,18,1813400,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:45","2018-06-26"
"18ASH30424",18,8,"KS00F5-20-3",2,18,1813401,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:44","2018-06-26"
"18ASH30425",18,9,"TRIUMPH-64",2,18,1813402,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:44","2018-06-26"
"18ASH30426",18,10,"SY-WOLF",2,18,1813403,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:43","2018-06-26"
"18ASH30427",18,11,"INTRADA",2,18,1813404,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:43","2018-06-26"
"18ASH30428",18,12,"TX96D1073",2,18,1813405,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:42","2018-06-26"
"18ASH30429",18,13,"TX06A001281",2,18,1813406,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:41","2018-06-26"
"18ASH30430",18,14,"CO04W320",2,18,1813407,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:41","2018-06-26"
"18ASH30431",18,15,"NW03666",2,18,1813408,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:40","2018-06-26"
"18ASH30432",18,16,"OK1070267",2,18,1813409,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:40","2018-06-26"
"18ASH30433",18,17,"OK06319",2,18,1813410,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:39","2018-06-26"
"18ASH30434",18,18,"LAMAR",2,18,1813411,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:38","2018-06-26"
"18ASH30435",18,19,"ALICE",2,18,1813412,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:38","2018-06-26"
"18ASH30436",18,20,"TX05A001822",2,18,1813413,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:35","2018-06-26"
"18ASH30437",18,21,"TAM-112",2,18,1813414,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:35","2018-06-26"
"18ASH30438",18,22,"OK05303",2,18,1813415,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:34","2018-06-26"
"18ASH30439",18,23,"Everest",2,18,1813416,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:33","2018-06-26"
"18ASH30440",18,24,"HOMESTEAD",2,18,1813417,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:32","2018-06-26"
"18ASH30441",18,25,"MT9982",2,18,1813418,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:31","2018-06-26"
"18ASH30442",18,26,"T163",2,18,1813419,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:31","2018-06-26"
"18ASH30443",19,1,"TX04M410211",2,19,1813420,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:50","2018-06-26"
"18ASH30444",19,2,"CEDAR",2,19,1813421,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:51","2018-06-26"
"18ASH30445",19,3,"NUPLAINS",2,19,1813422,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:52","2018-06-26"
"18ASH30446",19,4,"TX05A001188",2,19,1813423,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:52","2018-06-26"
"18ASH30447",19,5,"OK05526",2,19,1813424,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:53","2018-06-26"
"18ASH30448",19,6,"WENDY",2,19,1813425,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:54","2018-06-26"
"18ASH30449",19,7,"BURCHETT",2,19,1813426,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:54","2018-06-26"
"18ASH30450",19,8,"OK04505",2,19,1813427,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:55","2018-06-26"
"18ASH30451",19,9,"Everest",2,19,1813428,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:55","2018-06-26"
"18ASH30452",19,10,"2180",2,19,1813429,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:03:00","16:03:55","2018-06-26"
"18ASH30453",19,11,"TAM-107-R7",2,19,1813430,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:16","2018-06-26"
"18ASH30454",19,12,"DAWN",2,19,1813431,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:18","2018-06-26"
"18ASH30455",19,13,"HALT",2,19,1813432,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:18","2018-06-26"
"18ASH30456",19,14,"NE99495",2,19,1813433,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:19","2018-06-26"
"18ASH30457",19,15,"CENTURA",2,19,1813434,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:20","2018-06-26"
"18ASH30458",19,16,"SD05210",2,19,1813435,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:20","2018-06-26"
"18ASH30459",19,17,"OK05134",2,19,1813436,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:21","2018-06-26"
"18ASH30460",19,18,"WAHOO",2,19,1813437,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:21","2018-06-26"
"18ASH30461",19,19,"Everest",2,19,1813438,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:22","2018-06-26"
"18ASH30462",19,20,"TX00V1131",2,19,1813439,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:23","2018-06-26"
"18ASH30463",19,21,"THUNDER-CL",2,19,1813440,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:24","2018-06-26"
"18ASH30464",19,22,"COMANCHE",2,19,1813441,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:24","2018-06-26"
"18ASH30465",19,23,"TAM-203",2,19,1813442,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:25","2018-06-26"
"18ASH30466",19,24,"TAM-302",2,19,1813443,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:26","2018-06-26"
"18ASH30467",19,25,"LONGHORN",2,19,1813444,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:27","2018-06-26"
"18ASH30468",19,26,"STANTON",2,19,1813445,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:37","2018-06-26"
"18ASH30469",20,1,"TX07A001420",2,20,1813446,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:34","2018-06-26"
"18ASH30470",20,2,"OGALLALA",2,20,1813447,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:19","2018-06-26"
"18ASH30471",20,3,"PIONEER-25R30",2,20,1813448,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:17","2018-06-26"
"18ASH30472",20,4,"MT0552",2,20,1813449,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:16","2018-06-26"
"18ASH30473",20,5,"NELL",2,20,1813450,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:15","2018-06-26"
"18ASH30474",20,6,"2174",2,20,1813451,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:15","2018-06-26"
"18ASH30475",20,7,"STURDY-2K",2,20,1813452,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:10","2018-06-26"
"18ASH30476",20,8,"TIGER",2,20,1813453,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:06","2018-06-26"
"18ASH30477",20,9,"WB-DEUCE-CL",2,20,1813454,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:05","2018-06-26"
"18ASH30478",20,10,"DOANS",2,20,1813455,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:04","2018-06-26"
"18ASH30479",20,11,"Everest",2,20,1813456,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:03","2018-06-26"
"18ASH30480",20,12,"HV906-865",2,20,1813457,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:02","2018-06-26"
"18ASH30481",20,13,"INFINITY-CL",2,20,1813458,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:01","2018-06-26"
"18ASH30482",20,14,"ABOVE",2,20,1813459,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:00","2018-06-26"
"18ASH30483",20,15,"TX05V7259",2,20,1813460,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:59","2018-06-26"
"18ASH30484",20,16,"OK05312",2,20,1813461,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:58","2018-06-26"
"18ASH30485",20,17,"TAM-113",2,20,1813462,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:58","2018-06-26"
"18ASH30486",20,18,"SANTA-FE",2,20,1813463,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:56","2018-06-26"
"18ASH30487",20,19,"MTS0713",2,20,1813464,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:45","2018-06-26"
"18ASH30488",20,20,"WINOKA",2,20,1813465,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:44","2018-06-26"
"18ASH30489",20,21,"HARRY",2,20,1813466,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:44","2018-06-26"
"18ASH30490",20,22,"TAM-202",2,20,1813467,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:43","2018-06-26"
"18ASH30491",20,23,"Everest",2,20,1813468,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:43","2018-06-26"
"18ASH30492",20,24,"TAM-401",2,20,1813469,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:41","2018-06-26"
"18ASH30493",20,25,"HV9W03-1551WP",2,20,1813470,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:40","2018-06-26"
"18ASH30494",20,26,"BILL-BROWN",2,20,1813471,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:05:00","16:05:39","2018-06-26"
"18ASH30495",21,1,"T154",2,21,1813472,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:38","2018-06-26"
"18ASH30496",21,2,"NUFRONTIER",2,21,1813473,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:39","2018-06-26"
"18ASH30497",21,3,"MFA-2525",2,21,1813474,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:40","2018-06-26"
"18ASH30498",21,4,"AGATE",2,21,1813475,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:41","2018-06-26"
"18ASH30499",21,5,"Everest",2,21,1813476,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:47","2018-06-26"
"18ASH30500",21,6,"TX07A001318",2,21,1813477,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:51","2018-06-26"
"18ASH30501",21,7,"JACKPOT",2,21,1813478,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:52","2018-06-26"
"18ASH30502",21,8,"IKE",2,21,1813479,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:52","2018-06-26"
"18ASH30503",21,9,"DANBY",2,21,1813480,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:53","2018-06-26"
"18ASH30504",21,10,"OK04525",2,21,1813481,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:54","2018-06-26"
"18ASH30505",21,11,"CUSTER",2,21,1813482,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:54","2018-06-26"
"18ASH30506",21,12,"KHARKOF",2,21,1813483,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:55","2018-06-26"
"18ASH30507",21,13,"ARLIN",2,21,1813484,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:57","2018-06-26"
"18ASH30508",21,14,"TX04V075080",2,21,1813485,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:58","2018-06-26"
"18ASH30509",21,15,"CJ",2,21,1813486,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:58","2018-06-26"
"18ASH30510",21,16,"SMOKY-HILL",2,21,1813487,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:06:00","16:06:59","2018-06-26"
"18ASH30511",21,17,"Everest",2,21,1813488,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:00","2018-06-26"
"18ASH30512",21,18,"MT06103",2,21,1813489,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:01","2018-06-26"
"18ASH30513",21,19,"OK05511",2,21,1813490,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:02","2018-06-26"
"18ASH30514",21,20,"TX03A0563",2,21,1813491,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:02","2018-06-26"
"18ASH30515",21,21,"NI08708",2,21,1813492,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:03","2018-06-26"
"18ASH30516",21,22,"KS05HW14",2,21,1813493,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:04","2018-06-26"
"18ASH30517",21,23,"HALLAM",2,21,1813494,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:50","2018-06-26"
"18ASH30518",21,24,"FANNIN",2,21,1813495,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:50","2018-06-26"
"18ASH30519",21,25,"SD05118",2,21,1813496,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:51","2018-06-26"
"18ASH30520",21,26,"MT9513",2,21,1813497,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:51","2018-06-26"
"18ASH30521",22,1,"BRONZE",2,22,1813498,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:17","2018-06-26"
"18ASH30522",22,2,"COUGAR",2,22,1813499,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:16","2018-06-26"
"18ASH30523",22,3,"2137",2,22,1813500,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:15","2018-06-26"
"18ASH30524",22,4,"SPARTAN",2,22,1813501,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:14","2018-06-26"
"18ASH30525",22,5,"TARKIO",2,22,1813502,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:12","2018-06-26"
"18ASH30526",22,6,"OK1068026",2,22,1813503,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:09","2018-06-26"
"18ASH30527",22,7,"OK07209",2,22,1813504,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:08","2018-06-26"
"18ASH30528",22,8,"CO04393",2,22,1813505,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:08","2018-06-26"
"18ASH30529",22,9,"CHEYENNE",2,22,1813506,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:07","2018-06-26"
"18ASH30530",22,10,"OK05122",2,22,1813507,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:06","2018-06-26"
"18ASH30531",22,11,"CLARA-CL",2,22,1813508,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:06","2018-06-26"
"18ASH30532",22,12,"CO940610",2,22,1813509,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:05","2018-06-26"
"18ASH30533",22,13,"OK05830",2,22,1813510,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:05","2018-06-26"
"18ASH30534",22,14,"SETTLER-CL",2,22,1813511,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:04","2018-06-26"
"18ASH30535",22,15,"SD05W018",2,22,1813512,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:03","2018-06-26"
"18ASH30536",22,16,"CO06424",2,22,1813513,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:03","2018-06-26"
"18ASH30537",22,17,"GALLAGHER",2,22,1813514,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:02","2018-06-26"
"18ASH30538",22,18,"ARMOUR",2,22,1813515,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:01","2018-06-26"
"18ASH30539",22,19,"RUBY-LEE",2,22,1813516,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:00","2018-06-26"
"18ASH30540",22,20,"NI07703",2,22,1813517,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:59","2018-06-26"
